id_employee,age,genre,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1653,25,M,Divorcé(e),Consulting,Tech Lead,1,7,7,7,4,4,3,3,3,3,Non,17.0,0,2,6,2,1,Infra & Cloud,Frequent,0,7
1654,39,M,Marié(e),Consulting,Tech Lead,4,7,5,4,4,3,2,3,3,4,Non,21.0,0,0,3,12,3,Transformation Digitale,Occasionnel,1,0
1655,49,F,Marié(e),Consulting,Directeur Technique,3,27,4,2,1,3,2,2,3,3,Non,16.0,0,2,2,22,4,Autre,Occasionnel,1,2
1656,50,F,Divorcé(e),Consulting,Directeur Technique,5,19,14,11,4,2,1,3,3,3,Non,15.0,0,3,3,17,5,Infra & Cloud,Occasionnel,1,11
1657,20,F,Célibataire,Commercial,Représentant Commercial,1,2,2,2,3,3,3,1,3,3,Non,19.0,0,0,3,2,3,Transformation Digitale,Occasionnel,2,2
1658,34,F,Divorcé(e),Consulting,Assistant de Direction,1,11,11,8,4,3,2,3,3,3,Non,12.0,0,1,2,3,3,Infra & Cloud,Occasionnel,7,9
1659,36,M,Célibataire,Consulting,Consultant,2,15,4,3,1,3,2,3,3,3,Non,11.0,0,0,4,7,3,Infra & Cloud,Occasionnel,1,3
1661,49,F,Marié(e),Consulting,Manager,2,30,15,11,3,2,3,2,3,3,Oui,19.0,0,1,3,6,1,Infra & Cloud,Occasionnel,2,12
1662,36,F,Marié(e),Consulting,Tech Lead,0,4,3,2,4,2,3,3,3,3,Non,15.0,0,0,6,1,4,Transformation Digitale,Aucun,1,2
1664,36,M,Divorcé(e),Consulting,Manager,6,13,5,4,4,4,1,1,3,4,Non,20.0,0,1,3,3,2,Infra & Cloud,Occasionnel,0,4
1665,54,F,Marié(e),Consulting,Senior Manager,3,36,10,8,2,3,3,3,3,4,Non,25.0,0,1,6,22,5,Transformation Digitale,Occasionnel,4,7
1666,43,M,Marié(e),Consulting,Directeur Technique,1,14,14,10,3,2,3,1,3,4,Non,24.0,0,1,3,15,2,Infra & Cloud,Occasionnel,6,11
1667,35,M,Célibataire,Commercial,Cadre Commercial,3,13,11,9,4,3,4,1,4,4,Oui,24.0,1,0,2,12,4,Autre,Frequent,6,7
1668,38,M,Marié(e),Consulting,Assistant de Direction,7,19,13,11,4,3,4,4,4,3,Non,15.0,0,2,4,1,3,Infra & Cloud,Frequent,2,9
1669,29,M,Divorcé(e),Commercial,Cadre Commercial,1,10,10,0,1,2,2,2,2,3,Oui,13.0,0,1,3,5,3,Transformation Digitale,Occasionnel,0,9
1670,33,M,Divorcé(e),Commercial,Cadre Commercial,1,6,6,2,4,3,4,3,3,3,Non,14.0,0,2,5,2,4,Transformation Digitale,Occasionnel,0,4
1671,32,M,Divorcé(e),Consulting,Assistant de Direction,0,10,9,5,4,3,2,3,2,3,Non,13.0,0,2,4,2,3,Transformation Digitale,Occasionnel,1,6
1673,31,F,Marié(e),Commercial,Cadre Commercial,1,10,10,0,1,3,4,1,3,3,Non,11.0,0,2,2,5,4,Infra & Cloud,Occasionnel,0,2
1674,49,F,Divorcé(e),Consulting,Consultant,4,17,2,2,4,3,1,2,2,3,Oui,16.0,0,1,2,16,3,Transformation Digitale,Occasionnel,2,2
1675,38,F,Célibataire,Consulting,Consultant,1,4,4,3,4,2,2,2,3,4,Non,22.0,0,0,3,2,3,Transformation Digitale,Frequent,3,3
1676,47,F,Divorcé(e),Commercial,Senior Manager,6,29,3,2,2,4,2,3,3,3,Non,14.0,0,3,2,2,4,Infra & Cloud,Occasionnel,1,2
1677,49,M,Célibataire,Consulting,Senior Manager,4,23,8,7,3,3,3,1,3,3,Non,14.0,0,0,2,1,3,Infra & Cloud,Occasionnel,0,0
1678,41,M,Célibataire,Commercial,Cadre Commercial,3,21,2,0,4,3,3,4,3,3,Oui,16.0,0,0,2,23,2,Infra & Cloud,Occasionnel,0,2
1680,20,M,Célibataire,Commercial,Représentant Commercial,1,2,2,2,4,3,1,1,3,3,Non,11.0,0,0,3,9,1,Infra & Cloud,Occasionnel,0,2
1681,33,F,Divorcé(e),Commercial,Cadre Commercial,1,7,6,5,3,3,4,3,3,4,Oui,25.0,0,1,2,16,3,Infra & Cloud,Aucun,1,2
1682,36,M,Marié(e),Consulting,Manager,6,10,3,2,1,3,3,2,2,3,Non,14.0,0,2,2,26,4,Infra & Cloud,Occasionnel,0,2
1683,44,F,Divorcé(e),Ressources Humaines,Ressources Humaines,4,8,2,2,3,3,4,1,3,3,Oui,18.0,0,3,2,1,3,Infra & Cloud,Occasionnel,2,2
1684,23,M,Célibataire,Consulting,Consultant,1,5,5,4,4,2,3,1,3,3,Oui,11.0,1,0,2,8,1,Transformation Digitale,Occasionnel,1,2
1687,38,F,Marié(e),Consulting,Consultant,7,7,0,0,4,3,3,4,2,3,Non,19.0,0,1,5,4,2,Transformation Digitale,Occasionnel,0,0
1689,53,M,Marié(e),Consulting,Manager,3,11,4,3,2,4,4,3,3,3,Non,15.0,0,0,2,24,4,Transformation Digitale,Occasionnel,1,2
1691,48,F,Marié(e),Commercial,Représentant Commercial,2,19,9,7,4,3,3,3,3,3,Oui,11.0,1,2,3,7,2,Transformation Digitale,Frequent,7,7
1692,32,M,Célibataire,Consulting,Consultant,1,1,1,0,4,3,2,1,3,3,Non,12.0,1,0,2,2,4,Infra & Cloud,Occasionnel,0,0
1693,26,M,Célibataire,Consulting,Consultant,1,7,7,7,4,3,4,3,3,4,Non,20.0,0,0,5,7,3,Transformation Digitale,Aucun,5,7
1694,55,M,Divorcé(e),Consulting,Assistant de Direction,5,8,4,2,1,2,2,4,3,3,Non,12.0,0,1,1,22,3,Entrepreunariat,Occasionnel,1,2
1696,34,M,Marié(e),Consulting,Consultant,1,15,15,10,2,2,4,3,4,3,Non,14.0,0,1,3,5,2,Transformation Digitale,Occasionnel,4,13
1697,60,M,Divorcé(e),Consulting,Manager,3,19,1,0,3,1,4,3,4,4,Non,20.0,0,1,2,1,4,Transformation Digitale,Occasionnel,0,0
1698,33,M,Marié(e),Consulting,Consultant,1,14,14,11,2,4,2,4,3,3,Non,18.0,0,3,6,21,3,Transformation Digitale,Occasionnel,2,13
1700,37,M,Divorcé(e),Commercial,Cadre Commercial,1,6,6,3,3,1,4,3,2,3,Non,14.0,0,2,2,1,4,Transformation Digitale,Frequent,1,3
1701,34,F,Marié(e),Consulting,Assistant de Direction,1,10,10,9,2,2,4,2,3,3,Non,12.0,0,0,3,19,3,Infra & Cloud,Occasionnel,8,7
1702,23,M,Divorcé(e),Commercial,Représentant Commercial,1,3,3,2,3,3,4,2,3,4,Oui,21.0,1,1,2,7,3,Infra & Cloud,Occasionnel,0,2
1703,44,F,Marié(e),Consulting,Manager,1,9,8,7,3,4,4,2,3,3,Oui,19.0,0,1,2,2,3,Infra & Cloud,Occasionnel,6,7
1704,35,M,Célibataire,Consulting,Assistant de Direction,0,6,5,4,1,2,4,3,4,3,Oui,14.0,0,0,2,2,4,Transformation Digitale,Frequent,1,4
1706,43,M,Marié(e),Commercial,Cadre Commercial,1,10,10,9,4,3,4,1,3,3,Oui,17.0,0,1,3,2,3,Transformation Digitale,Occasionnel,8,8
1707,24,M,Marié(e),Consulting,Assistant de Direction,1,5,5,3,3,4,3,4,3,3,Non,16.0,0,1,1,9,3,Transformation Digitale,Occasionnel,0,4
1708,41,M,Célibataire,Commercial,Cadre Commercial,1,10,10,8,4,3,3,2,3,3,Non,12.0,0,0,3,6,3,Marketing,Occasionnel,8,7
1709,29,F,Marié(e),Consulting,Consultant,9,9,5,3,4,3,3,3,3,3,Non,17.0,0,1,2,9,4,Transformation Digitale,Occasionnel,1,2
1710,36,F,Célibataire,Commercial,Représentant Commercial,3,17,13,7,3,3,4,3,2,3,Non,15.0,0,0,2,2,4,Infra & Cloud,Occasionnel,6,7
1712,45,M,Marié(e),Consulting,Manager,3,25,23,15,3,2,3,4,2,4,Non,23.0,0,1,3,1,1,Infra & Cloud,Aucun,14,4
1714,24,M,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,4,1,3,3,3,3,Non,11.0,1,1,2,22,1,Ressources Humaines,Occasionnel,0,0
1716,47,M,Marié(e),Commercial,Cadre Commercial,7,25,23,5,3,1,3,3,1,3,Non,11.0,1,0,3,9,3,Infra & Cloud,Frequent,14,10
1718,26,M,Marié(e),Consulting,Consultant,1,3,3,2,4,1,3,3,4,3,Non,15.0,0,3,3,17,4,Transformation Digitale,Occasionnel,0,2
1719,45,F,Célibataire,Consulting,Directeur Technique,1,21,21,6,4,2,2,3,3,3,Non,11.0,0,0,2,28,2,Entrepreunariat,Occasionnel,8,6
1720,32,M,Marié(e),Consulting,Assistant de Direction,6,10,5,2,1,3,3,1,2,3,Non,13.0,0,1,3,10,3,Infra & Cloud,Frequent,1,3
1721,31,M,Marié(e),Consulting,Consultant,1,6,5,2,2,3,3,4,4,3,Non,14.0,0,1,2,2,4,Infra & Cloud,Occasionnel,0,3
1722,41,M,Marié(e),Ressources Humaines,Ressources Humaines,6,10,3,2,3,1,2,2,3,3,Non,19.0,0,1,4,4,3,Ressources Humaines,Aucun,1,2
1724,40,F,Marié(e),Consulting,Tech Lead,2,18,1,0,2,3,1,2,3,3,Oui,16.0,0,1,3,8,2,Infra & Cloud,Occasionnel,0,0
1725,24,M,Divorcé(e),Consulting,Consultant,1,6,6,2,2,3,1,2,4,3,Non,13.0,0,3,2,29,1,Transformation Digitale,Occasionnel,1,2
1727,46,M,Célibataire,Consulting,Manager,6,19,10,7,3,3,2,4,3,3,Non,14.0,0,0,3,13,4,Infra & Cloud,Occasionnel,0,9
1728,35,M,Marié(e),Consulting,Tech Lead,2,17,7,7,4,3,3,2,3,3,Non,16.0,0,1,3,27,4,Infra & Cloud,Occasionnel,0,7
1729,30,M,Marié(e),Consulting,Assistant de Direction,1,10,10,0,2,3,4,2,2,3,Non,12.0,0,1,2,16,1,Infra & Cloud,Occasionnel,0,8
1731,47,M,Marié(e),Commercial,Cadre Commercial,7,4,1,0,3,3,2,4,1,3,Non,11.0,0,1,3,2,4,Marketing,Aucun,0,0
1732,46,M,Divorcé(e),Commercial,Cadre Commercial,4,13,10,6,3,3,4,2,2,3,Oui,12.0,0,1,5,2,3,Infra & Cloud,Occasionnel,0,3
1733,36,M,Divorcé(e),Commercial,Cadre Commercial,5,16,2,2,2,2,1,2,3,3,Oui,13.0,1,3,3,13,5,Marketing,Occasionnel,2,2
1734,32,M,Célibataire,Commercial,Cadre Commercial,6,10,0,0,1,1,2,2,3,3,Non,15.0,1,0,2,1,2,Infra & Cloud,Occasionnel,0,0
1735,23,F,Célibataire,Consulting,Consultant,1,3,3,2,3,3,2,3,1,3,Non,13.0,0,0,3,4,1,Transformation Digitale,Occasionnel,1,2
1736,31,F,Célibataire,Consulting,Tech Lead,2,9,5,4,4,3,4,4,2,4,Non,20.0,0,0,3,24,1,Entrepreunariat,Frequent,1,4
1737,39,M,Marié(e),Consulting,Consultant,1,9,9,8,4,3,4,4,3,3,Oui,15.0,0,1,2,1,3,Infra & Cloud,Aucun,5,8
1739,32,M,Marié(e),Commercial,Cadre Commercial,3,10,4,3,4,1,3,3,1,3,Non,13.0,0,1,2,19,3,Infra & Cloud,Occasionnel,0,2
1740,40,M,Célibataire,Commercial,Senior Manager,1,21,21,8,2,3,2,2,2,3,Non,14.0,0,0,3,7,4,Transformation Digitale,Occasionnel,12,8
1744,45,F,Marié(e),Ressources Humaines,Ressources Humaines,4,9,5,0,3,1,3,3,4,4,Non,21.0,0,2,2,4,3,Infra & Cloud,Occasionnel,0,3
1745,30,F,Célibataire,Consulting,Assistant de Direction,0,10,9,7,4,2,1,4,3,3,Non,16.0,0,0,2,2,4,Entrepreunariat,Frequent,0,7
1746,24,M,Marié(e),Ressources Humaines,Ressources Humaines,0,3,2,2,1,3,4,4,3,3,Non,14.0,0,1,2,10,3,Transformation Digitale,Frequent,2,1
1747,30,F,Divorcé(e),Ressources Humaines,Ressources Humaines,6,6,4,2,3,2,4,3,2,3,Non,11.0,1,1,0,8,3,Ressources Humaines,Frequent,1,2
1749,31,M,Marié(e),Commercial,Cadre Commercial,1,6,5,2,1,3,3,3,3,3,Non,19.0,0,1,3,5,3,Entrepreunariat,Occasionnel,0,2
1751,27,F,Célibataire,Consulting,Assistant de Direction,1,6,6,2,3,3,4,3,2,3,Non,11.0,0,0,5,8,3,Transformation Digitale,Occasionnel,1,4
1752,29,F,Célibataire,Commercial,Représentant Commercial,1,2,2,2,2,1,2,3,3,3,Non,13.0,1,0,3,9,3,Marketing,Occasionnel,2,2
1753,29,M,Célibataire,Consulting,Manager,8,10,3,2,4,4,3,4,4,3,Oui,12.0,0,0,5,1,3,Infra & Cloud,Frequent,0,2
1754,30,M,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,3,2,1,1,3,3,Non,11.0,0,1,2,15,2,Marketing,Occasionnel,1,7
1755,34,M,Marié(e),Consulting,Assistant de Direction,0,6,5,0,4,4,4,1,3,3,Oui,14.0,0,3,3,2,4,Transformation Digitale,Occasionnel,1,2
1756,33,F,Célibataire,Commercial,Cadre Commercial,8,13,11,7,4,3,2,4,2,3,Non,15.0,0,0,2,2,3,Marketing,Aucun,1,7
1757,49,F,Célibataire,Commercial,Cadre Commercial,3,8,5,1,4,3,4,3,4,3,Non,12.0,0,0,1,11,4,Marketing,Occasionnel,0,4
1758,33,F,Célibataire,Commercial,Cadre Commercial,2,11,0,0,1,3,1,3,2,4,Oui,20.0,1,0,2,16,3,Infra & Cloud,Occasionnel,0,0
1760,38,F,Marié(e),Consulting,Consultant,4,9,6,1,3,2,2,2,2,3,Non,14.0,0,1,4,2,2,Transformation Digitale,Frequent,0,5
1761,31,M,Marié(e),Commercial,Cadre Commercial,2,10,1,0,1,3,3,1,3,3,Non,13.0,1,3,2,16,4,Marketing,Occasionnel,0,0
1762,29,F,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,4,2,1,3,3,3,Non,13.0,0,1,2,4,3,Entrepreunariat,Occasionnel,0,0
1763,30,M,Marié(e),Consulting,Manager,3,10,7,0,3,4,3,3,3,3,Non,16.0,0,1,3,16,3,Infra & Cloud,Occasionnel,1,7
1764,32,M,Célibataire,Consulting,Assistant de Direction,2,12,7,7,2,3,2,2,3,3,Non,14.0,0,0,3,5,4,Entrepreunariat,Aucun,0,7
1766,38,M,Marié(e),Consulting,Manager,3,15,1,0,2,1,4,3,3,3,Oui,16.0,0,1,2,18,3,Transformation Digitale,Occasionnel,1,0
1767,43,M,Marié(e),Consulting,Assistant de Direction,9,6,1,0,3,2,3,4,3,3,Oui,16.0,1,1,4,17,3,Entrepreunariat,Frequent,0,0
1768,42,M,Divorcé(e),Consulting,Consultant,8,7,5,3,2,3,2,2,2,4,Non,22.0,0,3,6,12,3,Transformation Digitale,Occasionnel,0,4
1770,55,M,Marié(e),Consulting,Directeur Technique,8,34,1,0,3,2,1,2,3,3,Non,12.0,0,3,2,2,3,Transformation Digitale,Occasionnel,0,0
1771,33,M,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,4,3,2,4,2,3,Non,15.0,0,2,2,4,3,Entrepreunariat,Aucun,1,7
1772,41,M,Divorcé(e),Consulting,Consultant,1,5,5,3,3,3,1,2,3,4,Non,20.0,0,2,2,9,4,Infra & Cloud,Occasionnel,0,4
1774,34,M,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,4,3,3,3,3,3,Oui,14.0,0,1,3,10,3,Infra & Cloud,Aucun,0,7
1775,53,F,Marié(e),Consulting,Tech Lead,4,27,3,2,1,2,3,4,2,4,Oui,20.0,0,3,2,1,4,Transformation Digitale,Aucun,0,2
1778,43,M,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,2,3,4,2,3,3,Non,13.0,0,0,5,2,3,Infra & Cloud,Occasionnel,1,8
1779,34,F,Célibataire,Commercial,Cadre Commercial,5,6,2,2,4,1,4,1,3,3,Non,12.0,0,0,3,3,2,Infra & Cloud,Occasionnel,2,2
1780,21,M,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,3,2,2,3,3,Non,13.0,1,0,3,7,1,Marketing,Occasionnel,1,0
1782,38,F,Marié(e),Consulting,Consultant,1,5,5,4,4,2,3,2,3,3,Non,11.0,0,1,3,6,2,Autre,Occasionnel,0,4
1783,22,F,Marié(e),Consulting,Consultant,1,1,1,0,3,3,1,3,3,3,Oui,17.0,1,0,6,8,1,Transformation Digitale,Occasionnel,0,0
1784,31,F,Marié(e),Commercial,Cadre Commercial,1,13,12,7,1,2,4,1,3,3,Non,14.0,0,2,3,29,4,Marketing,Occasionnel,5,7
1786,51,F,Marié(e),Consulting,Senior Manager,2,15,2,2,1,3,3,4,3,3,Non,11.0,0,0,2,3,3,Entrepreunariat,Occasionnel,2,2
1787,37,M,Marié(e),Commercial,Cadre Commercial,1,5,5,2,2,2,2,1,3,3,Non,14.0,0,2,2,9,2,Marketing,Occasionnel,0,3
1789,46,M,Divorcé(e),Consulting,Directeur Technique,7,24,2,1,3,3,4,3,3,3,Oui,17.0,0,1,3,2,4,Transformation Digitale,Occasionnel,2,2
1790,36,M,Marié(e),Consulting,Manager,7,15,12,8,4,3,1,4,3,3,Oui,13.0,0,1,1,10,3,Infra & Cloud,Occasionnel,5,7
1792,44,M,Divorcé(e),Consulting,Assistant de Direction,1,6,5,3,3,3,2,3,2,3,Oui,12.0,1,3,2,1,2,Transformation Digitale,Frequent,2,3
1794,37,M,Divorcé(e),Ressources Humaines,Ressources Humaines,2,19,10,0,3,3,2,3,2,3,Non,13.0,0,0,4,8,2,Autre,Occasionnel,4,7
1797,35,M,Célibataire,Commercial,Cadre Commercial,1,10,10,7,3,3,4,4,3,3,Oui,18.0,1,0,2,27,3,Infra & Cloud,Occasionnel,7,7
1798,33,M,Marié(e),Consulting,Assistant de Direction,6,14,10,8,4,4,1,2,3,3,Non,19.0,0,1,1,8,4,Infra & Cloud,Occasionnel,7,6
1799,28,M,Marié(e),Consulting,Assistant de Direction,1,5,5,3,3,3,4,3,4,3,Non,11.0,0,1,6,1,3,Infra & Cloud,Occasionnel,0,3
1800,39,M,Célibataire,Consulting,Directeur Technique,7,9,4,3,3,3,3,3,3,4,Non,21.0,0,0,3,10,1,Transformation Digitale,Occasionnel,2,2
1801,46,M,Célibataire,Commercial,Cadre Commercial,8,6,2,2,2,2,2,3,3,3,Non,15.0,0,0,3,26,2,Infra & Cloud,Aucun,2,2
1802,40,F,Marié(e),Consulting,Consultant,4,7,4,3,3,3,1,4,2,3,Non,17.0,0,1,5,2,2,Infra & Cloud,Occasionnel,0,2
1803,42,M,Marié(e),Consulting,Manager,5,10,0,0,2,4,1,3,2,3,Non,18.0,0,2,2,13,3,Transformation Digitale,Occasionnel,0,0
1804,35,M,Divorcé(e),Consulting,Tech Lead,2,15,7,7,2,3,4,3,3,3,Non,14.0,0,1,6,2,2,Transformation Digitale,Aucun,1,7
1805,38,M,Divorcé(e),Ressources Humaines,Ressources Humaines,5,13,11,10,1,3,2,4,3,3,Non,13.0,0,3,3,2,3,Ressources Humaines,Aucun,3,8
1807,34,M,Marié(e),Consulting,Consultant,4,11,7,1,4,3,1,3,2,3,Non,17.0,1,1,3,9,4,Infra & Cloud,Frequent,0,7
1809,37,M,Célibataire,Consulting,Tech Lead,1,10,10,3,4,3,1,2,1,3,Non,15.0,1,0,4,10,4,Transformation Digitale,Occasionnel,0,8
1812,39,M,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,3,3,4,4,3,3,Non,18.0,0,1,6,20,3,Infra & Cloud,Frequent,2,2
1813,43,M,Célibataire,Consulting,Assistant de Direction,4,7,3,2,1,3,3,3,2,3,Non,13.0,0,0,2,9,3,Infra & Cloud,Aucun,1,2
1814,41,M,Célibataire,Consulting,Manager,3,11,3,2,2,4,2,1,1,3,Non,12.0,0,0,3,5,3,Infra & Cloud,Occasionnel,1,2
1815,41,F,Divorcé(e),Commercial,Cadre Commercial,0,23,22,14,3,3,3,4,4,3,Oui,13.0,0,1,3,4,1,Marketing,Occasionnel,13,5
1816,30,F,Célibataire,Consulting,Tech Lead,9,9,7,7,1,3,3,2,3,3,Non,14.0,0,0,3,10,3,Transformation Digitale,Occasionnel,0,2
1818,26,F,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,4,3,2,3,3,3,Oui,11.0,1,0,3,20,2,Transformation Digitale,Occasionnel,1,4
1821,46,F,Marié(e),Consulting,Manager,4,13,9,7,4,3,2,4,4,4,Non,22.0,1,1,2,21,2,Transformation Digitale,Occasionnel,3,7
1822,40,F,Divorcé(e),Consulting,Manager,4,12,5,3,3,3,4,4,3,3,Non,17.0,0,1,3,1,3,Infra & Cloud,Occasionnel,0,3
1823,34,M,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,4,3,3,3,4,Non,21.0,0,2,5,8,2,Entrepreunariat,Occasionnel,4,8
1824,58,M,Divorcé(e),Commercial,Senior Manager,4,37,16,9,2,3,2,4,2,4,Non,22.0,0,1,0,2,3,Transformation Digitale,Aucun,14,14
1826,35,M,Marié(e),Consulting,Consultant,0,6,5,4,2,1,3,2,4,3,Non,16.0,0,1,2,23,4,Transformation Digitale,Occasionnel,0,3
1827,47,F,Divorcé(e),Consulting,Tech Lead,8,28,22,11,3,2,2,3,3,3,Oui,12.0,0,1,4,4,3,Infra & Cloud,Occasionnel,14,10
1829,40,F,Divorcé(e),Consulting,Manager,2,15,7,4,2,3,1,2,3,3,Non,12.0,0,1,3,12,3,Infra & Cloud,Occasionnel,7,7
1830,54,F,Marié(e),Consulting,Assistant de Direction,4,14,7,1,4,3,4,2,2,3,Non,15.0,0,1,2,7,4,Transformation Digitale,Occasionnel,1,7
1833,31,F,Marié(e),Commercial,Cadre Commercial,2,9,3,2,1,3,1,4,3,3,Non,14.0,0,2,3,7,4,Marketing,Frequent,2,2
1834,28,F,Marié(e),Consulting,Assistant de Direction,1,3,3,2,3,3,1,3,3,4,Non,25.0,0,1,3,1,3,Transformation Digitale,Occasionnel,1,2
1835,38,F,Marié(e),Commercial,Représentant Commercial,2,20,4,2,2,1,4,1,2,4,Oui,20.0,0,2,4,2,4,Marketing,Occasionnel,0,3
1836,26,M,Célibataire,Commercial,Cadre Commercial,1,5,5,3,3,3,4,1,3,3,Non,13.0,0,0,4,10,3,Transformation Digitale,Occasionnel,1,2
1837,58,M,Marié(e),Consulting,Directeur Technique,2,23,2,2,1,3,3,2,3,3,Oui,14.0,0,0,3,15,4,Infra & Cloud,Frequent,2,2
1839,18,F,Célibataire,Consulting,Assistant de Direction,1,0,0,0,2,3,3,3,1,3,Non,16.0,0,0,4,14,3,Transformation Digitale,Aucun,0,0
1842,31,M,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,4,4,1,3,3,3,Non,17.0,1,0,4,18,5,Ressources Humaines,Occasionnel,0,0
1844,29,M,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,1,2,1,4,3,3,Oui,15.0,1,3,3,13,3,Ressources Humaines,Occasionnel,2,0
1845,45,F,Marié(e),Commercial,Cadre Commercial,4,10,8,7,3,3,3,2,4,4,Non,22.0,0,2,3,2,4,Infra & Cloud,Aucun,5,7
1847,36,F,Marié(e),Consulting,Assistant de Direction,4,15,1,0,4,3,2,4,3,4,Oui,22.0,0,1,2,2,4,Autre,Occasionnel,0,0
1849,43,M,Marié(e),Commercial,Cadre Commercial,1,7,7,7,1,3,4,3,3,4,Non,20.0,0,1,5,2,4,Infra & Cloud,Frequent,7,7
1850,27,F,Célibataire,Consulting,Consultant,0,6,5,4,4,3,4,3,2,3,Oui,14.0,0,0,3,5,2,Infra & Cloud,Frequent,0,2
1852,29,M,Marié(e),Consulting,Consultant,1,11,11,8,4,3,4,2,4,3,Non,13.0,0,0,3,20,1,Transformation Digitale,Frequent,3,10
1853,32,M,Célibataire,Commercial,Cadre Commercial,8,4,0,0,4,3,4,3,4,3,Non,13.0,0,0,2,10,4,Marketing,Frequent,0,0
1854,42,M,Marié(e),Consulting,Assistant de Direction,3,10,6,3,3,3,3,2,2,4,Non,22.0,0,2,1,10,4,Entrepreunariat,Aucun,3,3
1856,47,F,Célibataire,Consulting,Consultant,4,7,2,2,2,3,3,3,3,3,Non,12.0,0,0,2,9,4,Infra & Cloud,Occasionnel,2,0
1857,46,M,Divorcé(e),Consulting,Tech Lead,3,12,9,8,4,3,4,3,2,3,Non,14.0,0,1,4,2,2,Infra & Cloud,Occasionnel,4,7
1858,28,M,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,3,3,4,2,3,3,Non,15.0,0,1,2,1,2,Infra & Cloud,Aucun,2,2
1859,29,M,Divorcé(e),Consulting,Manager,8,11,7,0,4,1,3,4,3,3,Non,17.0,0,2,3,29,1,Infra & Cloud,Occasionnel,1,6
1860,42,M,Célibataire,Consulting,Consultant,4,8,0,0,4,3,3,4,3,3,Non,13.0,0,0,3,8,3,Infra & Cloud,Occasionnel,0,0
1862,32,M,Célibataire,Commercial,Cadre Commercial,7,7,2,2,3,2,2,3,2,3,Oui,12.0,1,0,3,2,4,Marketing,Occasionnel,2,2
1863,46,F,Divorcé(e),Commercial,Cadre Commercial,2,25,19,17,1,4,1,4,3,3,Non,12.0,0,1,5,3,3,Entrepreunariat,Occasionnel,2,8
1864,27,F,Marié(e),Commercial,Représentant Commercial,1,9,9,8,2,2,3,4,3,4,Non,21.0,0,1,5,23,1,Transformation Digitale,Occasionnel,5,8
1865,29,M,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,4,2,2,4,3,3,Non,11.0,0,0,3,6,1,Transformation Digitale,Occasionnel,0,0
1866,43,F,Marié(e),Consulting,Senior Manager,7,21,16,12,1,2,3,4,3,3,Non,13.0,0,0,2,6,3,Transformation Digitale,Occasionnel,6,14
1867,48,M,Marié(e),Consulting,Directeur Technique,4,29,22,10,4,2,2,4,3,3,Non,12.0,0,0,3,10,3,Infra & Cloud,Occasionnel,12,9
1868,29,M,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,2,4,2,2,4,Oui,24.0,1,0,3,24,2,Infra & Cloud,Frequent,1,0
1869,46,F,Marié(e),Commercial,Cadre Commercial,5,14,8,7,3,3,2,3,3,4,Non,21.0,1,3,2,10,3,Infra & Cloud,Occasionnel,0,7
1870,27,F,Marié(e),Consulting,Assistant de Direction,0,8,7,6,4,2,1,4,2,3,Non,19.0,0,1,2,15,3,Infra & Cloud,Frequent,7,3
1871,39,M,Divorcé(e),Consulting,Assistant de Direction,8,7,2,2,4,3,4,2,3,3,Non,14.0,0,3,2,19,4,Autre,Occasionnel,2,2
1873,55,M,Marié(e),Consulting,Assistant de Direction,8,19,5,2,2,2,4,2,4,4,Non,20.0,0,1,2,2,4,Entrepreunariat,Occasionnel,0,4
1875,28,F,Marié(e),Commercial,Représentant Commercial,1,1,1,0,2,3,2,4,3,3,Non,19.0,0,1,3,3,3,Transformation Digitale,Occasionnel,0,0
1876,30,M,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,3,4,3,2,3,Non,13.0,1,0,3,9,3,Transformation Digitale,Occasionnel,0,0
1878,22,M,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,3,2,1,3,4,Oui,23.0,1,0,2,7,1,Infra & Cloud,Occasionnel,0,0
